nom_commune,codes_postaux,code_insee,latitude,longitude
Fons-sur-Lussan,30580,30113,44.183333,4.333333
Fontarèches,30580,30115,44.116667,4.45
Gagnières,30160,30120,44.3,4.15
Génolhac,30450,30130,44.35,3.95
La Bastide-d'Engras,30330,30031,44.1,4.483333
La Bruguière,30580,30056,44.116667,4.416667
La Calmette,30190,30061,43.916667,4.266667
La Grand-Combe,30110,30132,44.216667,4.033333
Lamelouze,30110,30137,44.2,3.95
La Rouvière,30190,30224,43.933333,4.25
Laval-Pradel,30110,30142,44.2,4.066667
La Vernarède,30530,30345,44.283333,4.016667
Le Martinet,30960,30159,44.25,4.083333
Les Mages,30960,30152,44.233333,4.15
Les Plans,30340,30197,44.15,4.216667
Les Salles-du-Gardon,30110,30307,44.2,4.033333
Lussan,30580,30151,44.15,4.366667
Malons-et-Elze,30450,30153,44.4176,4.02343
Martignargues,30360,30158,44.033333,4.183333
Méjannes-le-Clap,30430,30164,44.233333,4.333333
Méjannes-lès-Alès,30340,30165,44.1,4.15
Meyrannes,30410,30167,44.266667,4.166667
Molières-sur-Cèze,30410,30171,44.25,4.15
Monteils,30360,30177,44.1,4.183333
Montignargues,30190,30180,43.933333,4.216667
Moussac,30190,30184,43.983333,4.216667
Navacelles,30580,30187,44.166667,4.25
Ners,30360,30188,44.016667,4.166667
Peyremale,30160,30194,44.3,4.033333
Ponteils-et-Brésis,30450,30201,44.4,3.966667
Portes,30530,30203,44.266667,4.033333
Potelières,30500,30204,44.233333,4.25
Pougnadoresse,30330,30205,44.1,4.516667
Rivières,30430,30215,44.25,4.283333
Rochegude,30430,30218,44.25,4.3
Rousson,30340,30223,44.2,4.15
Saint-Ambroix,30500,30227,44.25,4.183333
Saint-André-d'Olérargues,30330,30232,44.166667,4.483333
Saint-Césaire-de-Gauzignan,30360,30240,44.016667,4.216667
Saint-Chaptes,30190,30241,43.966667,4.283333
Saint-Denis,30500,30247,44.25,4.25
Saint-Dézéry,30190,30248,44,4.266667
Sainte-Cécile-d'Andorge,30110,30239,44.25,3.966667
Saint-Florent-sur-Auzonnet,30960,30253,44.233333,4.116667
Saint-Geniès-de-Malgoirès,30190,30255,43.95,4.216667
Saint-Hilaire-de-Brethmas,30560,30259,44.083333,4.133333
Saint-Hippolyte-de-Caton,30360,30261,44.083333,4.216667
Saint-Jean-de-Ceyrargues,30360,30264,44.05,4.233333
Saint-Jean-de-Maruéjols-et-Avéjan,30430,30266,44.25,4.3
Saint-Jean-de-Valériscle,30960,30268,44.233333,4.133333
Saint-Julien-de-Cassagnas,30500,30271,44.233333,4.2
Saint-Just-et-Vacquières,30580,30275,44.116667,4.216667
Saint-Laurent-la-Vernède,30330,30279,44.1,4.466667
Saint-Marcel-de-Careiret,30330,30282,44.15,4.483333
Saint-Martin-de-Valgalgues,30520,30284,44.166667,4.083333
Saint-Maurice-de-Cazevieille,30360,30285,44.033333,4.233333
Saint-Privat-de-Champclos,30430,30293,44.283333,4.383333
Saint-Privat-des-Vieux,30340,30294,44.133333,4.133333
Saint-Victor-de-Malcap,30500,30303,44.25,4.216667
Salindres,30340,30305,44.166667,4.166667
Sauzet,30190,30313,43.966667,4.216667
Sénéchas,30450,30316,44.316667,4
Servas,30340,30318,44.15,4.183333
Seynes,30580,30320,44.116667,4.3
Tharaux,30430,30327,44.25,4.316667
Vallérargues,30580,30338,44.133333,4.35
Verfeuil,30630,30343,44.166667,4.45
Vézénobres,30360,30348,44.05,4.15
Aigremont,30350,30002,43.966667,4.116667
Alès,30100,30007,44.133333,4.083333
Alzon,30770,30009,43.966667,3.44004
Anduze,30140,30010,44.05,3.983333
Arphy,30120,30015,44.033333,3.6
Arre,30120,30016,43.95,3.5
Arrigas,30770,30017,43.983333,3.483333
Aspères,30250,30018,43.8,4.05
Aubais,30250,30019,43.75,4.15
Aujargues,30250,30023,43.783333,4.116667
Aulas,30120,30024,44,3.583333
Aumessas,30770,30025,43.983333,3.5
Avèze,30120,30026,43.983333,3.6
Bagard,30140,30027,44.083333,4.066667
Bez-et-Esparon,30120,30038,43.966667,3.516667
Blandas,30770,30040,43.916667,3.5
Boisset-et-Gaujac,30140,30042,44.05,4
Boissières,30114,30043,43.766667,4.233333
Boucoiran-et-Nozières,30190,30046,43.983333,4.183333
Bragassargues,30260,30050,43.916667,4.05
Bréau-et-Salagosse,30120,30052,43.983333,3.583333
Calvisson,30420,30062,43.783333,4.183333
Campestre-et-Luc,30770,30064,43.95,3.416667
Canaules-et-Argentières,30350,30065,43.983333,4.05
Cannes-et-Clairan,30260,30066,43.916667,4.083333
Cardet,30350,30068,44.016667,4.083333
Carnas,30260,30069,43.816667,3.983333
Causse-Bégon,30750,30074,44.058333,3.358333
Caveirac,30820,30075,43.816667,4.266667
Cendras,30480,30077,44.15,4.066667
Clarensac,30870,30082,43.816667,4.216667
Colognac,30460,30087,44.033333,3.816667
Combas,30250,30088,43.85,4.116667
Congénies,30111,30091,43.766667,4.166667
Conqueyrac,30170,30093,43.95,3.9
Corbès,30140,30094,44.083333,3.95
Corconne,30260,30095,43.866667,3.933333
Crespian,30260,30098,43.883333,4.1
Cros,30170,30099,43.983333,3.833333
Domessargues,30350,30104,43.966667,4.183333
Dourbies,30750,30105,44.066667,3.4463
Fressac,30170,30119,43.983333,3.9
Gailhan,30260,30121,43.833333,4.033333
Gajan,30730,30122,43.9,4.216667
Générargues,30140,30129,44.083333,3.966667
Junas,30250,30136,43.766667,4.116667
Langlade,30980,30138,43.8,4.25
Lasalle,30460,30140,44.05,3.85
Lecques,30250,30144,43.833333,4.066667
Lédignan,30350,30146,43.983333,4.1
Les Plantiers,30122,30198,44.116667,3.733333
L'Estréchure,30124,30108,44.1,3.783333
Le Vigan,30120,30350,43.983333,3.6
Lézan,30350,30147,44.016667,4.05
Liouc,30260,30148,43.9,3.983333
Mandagout,30120,30154,44.016667,3.616667
Mars,30120,30157,44,3.566667
Massillargues-Attuech,30140,30162,44.016667,4.016667
Mauressargues,30350,30163,43.966667,4.166667
Mialet,30140,30168,44.116667,3.95
Molières-Cavaillac,30120,30170,43.966667,3.566667
Monoblet,30170,30172,44,3.883333
Montagnac,30350,30354,43.95,4.166667
Montdardier,30120,30176,43.933333,3.583333
Montmirat,30260,30181,43.916667,4.1
Montpezat,30730,30182,43.85,4.15
Moulézan,30350,30183,43.933333,4.133333
Nages-et-Solorgues,30114,30186,43.783333,4.233333
Notre-Dame-de-la-Rouvière,30570,30190,44.05,3.7
Parignargues,30730,30193,43.866667,4.2
Peyroles,30124,30195,44.116667,3.833333
Pommiers,30120,30199,43.95,3.6
Pompignan,30170,30200,43.9,3.85
Puechredon,30610,30208,43.95,4.033333
Quissac,30260,30210,43.916667,4
Revens,30750,30213,44.091667,3.3
Ribaute-les-Tavernes,30720,30214,44.033333,4.083333
Rogues,30120,30219,43.883333,3.583333
Roquedur,30440,30220,43.966667,3.666667
Saint-André-de-Majencoules,30570,30229,44.033333,3.666667
Saint-André-de-Valborgne,30940,30231,44.15,3.683333
Saint-Bauzély,30730,30233,43.916667,4.216667
Saint-Bénézet,30350,30234,43.983333,4.15
Saint-Bresson,30440,30238,43.95,3.65
Saint-Christol-lès-Alès,30380,30243,44.083333,4.083333
Saint-Clément,30260,30244,43.816667,4.033333
Saint-Côme-et-Maruéjols,30870,30245,43.816667,4.2
Saint-Dionizy,30980,30249,43.8,4.233333
Saint-Félix-de-Pallières,30140,30252,44.016667,3.933333
Saint-Hippolyte-du-Fort,30170,30263,43.966667,3.85
Saint-Jean-de-Crieulon,30610,30265,43.95,3.983333
Saint-Jean-de-Serres,30350,30267,44,4.066667
Saint-Jean-du-Gard,30270,30269,44.1,3.883333
Saint-Julien-de-la-Nef,30440,30272,43.95,3.683333
Saint-Laurent-le-Minier,30440,30280,43.933333,3.65
Saint-Mamert-du-Gard,30730,30281,43.883333,4.2
Saint-Martial,30440,30283,44.033333,3.733333
Saint-Nazaire-des-Gardies,30610,30289,43.983333,4.016667
Saint-Paul-la-Coste,30480,30291,44.166667,3.966667
Saint-Roman-de-Codières,30440,30296,44,3.783333
Saint-Théodorit,30260,30300,43.933333,4.083333
Salinelles,30250,30306,43.8,4.083333
Sardan,30260,30309,43.866667,4.05
Saumane,30125,30310,44.125,3.758333
Sauve,30610,30311,43.933333,3.95
Savignargues,30350,30314,43.966667,4.083333
Sommières,30250,30321,43.783333,4.083333
Soudorgues,30460,30322,44.066667,3.833333
Soustelle,30110,30323,44.183333,4
Souvignargues,30250,30324,43.8,4.116667
Sumène,30440,30325,43.983333,3.716667
Thoiras,30140,30329,44.066667,3.933333
Tornac,30140,30330,44.016667,3.983333
Trèves,30750,30332,44.075,3.391667
Vabres,30460,30335,44.016667,3.883333
Valleraugue,30570,30339,44.083333,3.633333
Vic-le-Fesq,30260,30349,43.866667,4.083333
Villevieille,30250,30352,43.783333,4.1
Vissec,30770,30353,43.9,3.459
Toulouse,31000,31555,43.6,1.433333
Azas,31380,31038,43.716667,1.666667
Balma,31130,31044,43.616667,1.5
Bazus,31380,31049,43.733333,1.516667
Beaupuy,31850,31053,43.65,1
Bessières,31660,31066,43.8,1.616667
Bondigoux,31340,31073,43.833333,1.55
Buzet-sur-Tarn,31660,31094,43.783333,1.65
Drémil-Lafage,31280,31163,43.6,1.6
Flourens,31130,31184,43.6,1.566667
Garidech,31380,31212,43.716667,1.566667
Gémil,31380,31216,43.733333,1.6
La Magdelaine-sur-Tarn,31340,31311,43.816667,1.55
Lapeyrouse-Fossat,31180,31273,43.7,1.516667
Layrac-sur-Tarn,31340,31288,43.833333,1.566667
Le Born,31340,31077,43.883333,1.55
L'Union,31240,31561,43.666667,1.483333
Mirepoix-sur-Tarn,31340,31346,43.816667,1.583333
Mondouzil,31850,31352,43.633333,1.566667
Montastruc-la-Conseillère,31380,31358,43.716667,1.6
Montberon,31140,31364,43.716667,1.483333
Montjoire,31380,31383,43.783333,1.533333
Montpitol,31380,31388,43.7,1.633333
Montrabé,31850,31389,43.65,1.516667
Paulhac,31380,31407,43.716667,1.566667
Pechbonnieu,31140,31410,43.7,1.466667
Pin-Balma,31130,31418,43.633333,1.533333
Roquesérière,31380,31459,43.733333,1.633333
Rouffiac-Tolosan,31180,31462,43.666667,1.516667
Saint-Geniès-Bellevue,31180,31484,43.683333,1.483333
Saint-Jean,31240,31488,43.666667,1.5
Saint-Jean-Lherm,31380,31489,43.7,1.616667
Saint-Loup-Cammas,31140,31497,43.7,1.483333
Toulouse,31000,31555,43.6,1.433333
Villematier,31340,31583,43.833333,1.5
Villemur-sur-Tarn,31340,31584,43.866667,1.516667
Aigrefeuille,31280,31003,43.566667,1.6
Aureville,31320,31025,43.483333,1.45
Aurin,31570,31029,43.533333,1.666667
Auzeville-Tolosane,31320,31035,43.533333,1.483333
Auzielle,31650,31036,43.55,1.566667
Bonrepos-Riquet,31590,31074,43.683333,1.616667
Bourg-Saint-Bernard,31570,31082,43.6,1.733333
Castanet-Tolosan,31320,31113,43.516667,1.5
Clermont-le-Fort,31810,31148,43.45,1.433333
Gauré,31590,31215,43.616667,1.616667
Goyrans,31120,31227,43.483333,1.433333
Gragnague,31380,31228,43.683333,1.583333
Labège,31670,31254,43.533333,1.533333
Lacroix-Falgarde,31120,31259,43.5,1.416667
Lanta,31570,31271,43.566667,1.666667
Lauzerville,31650,31284,43.55,1.566667
Lavalette,31590,31285,43.633333,1.6
Mervilla,31320,31340,43.516667,1.466667
Péchabou,31320,31409,43.5,1.5
Pechbusque,31320,31411,43.516667,1.466667
Préserville,31570,31439,43.516667,1.616667
Ramonville-Saint-Agne,31520,31446,43.55,1.466667
Rebigue,31320,31448,43.483333,1.483333
Sainte-Foy-d'Aigrefeuille,31570,31480,43.55,1.616667
Saint-Marcel-Paulel,31590,31501,43.666667,1.6
Saint-Orens-de-Gameville,31650,31506,43.55,1.533333
Saint-Pierre-de-Lages,31570,31512,43.566667,1.616667
Tarabel,31570,31551,43.516667,1.666667
Toulouse,31000,31555,43.6,1.433333
Vallesvilles,31570,31567,43.6,1.633333
Vieille-Toulouse,31320,31575,43.516667,1.45
Vigoulet-Auzil,31320,31578,43.5,1.466667
Toulouse,31000,31555,43.6,1.433333
Aussonne,31840,31032,43.683333,1.316667
Beauzelle,31700,31056,43.666667,1.366667
Bellesserre,31480,31062,43.783333,1.116667
Blagnac,31700,31069,43.633333,1.4
Bouloc,31620,31079,43.783333,1.416667
Bretx,31530,31089,43.7,1.216667
Brignemont,31480,31090,43.783333,0.983333
Bruguières,31150,31091,43.733333,1.416667
Cabanac-Séguenville,31480,31096,43.8,1.033333
Cadours,31480,31098,43.733333,1.05
Castelginest,31780,31116,43.7,1.433333
Castelnau-d'Estrétefonds,31620,31118,43.783333,1.366667
Caubiac,31480,31126,43.716667,1.083333
Cépet,31620,31136,43.75,1.433333
Colomiers,31770,31149,43.616667,1.35
Cornebarrieu,31700,31150,43.65,1.333333
Cox,31480,31156,43.766667,1.05
Daux,31700,31160,43.7,1.25
Drudas,31480,31164,43.75,1.116667
Fenouillet,31150,31182,43.683333,1.4
Fonbeauzard,31140,31186,43.683333,1.45
Fronton,31620,31202,43.85,1.4
Gagnac-sur-Garonne,31150,31205,43.7,1.366667
Garac,31480,31209,43.7,1.1
Gargas,31620,31211,43.716667,1.466667
Gratentour,31150,31230,43.716667,1.433333
Grenade,31330,31232,43,77
Labastide-Saint-Sernin,31620,31252,43.733333,1.466667
Lagraulet-Saint-Nicolas,31480,31265,43.783333,1.083333
Laréole,31480,31275,43.733333,1.033333
Launac,31330,31281,43.75,1.183333
Launaguet,31140,31282,43.683333,1.45
Le Castéra,31530,31120,43.683333,1.15
Le Grès,31480,31234,43.733333,1.1
Lespinasse,31150,31293,43.716667,1.383333
Menville,31530,31338,43.683333,1.2
Merville,31330,31341,43.733333,1.316667
Mondonville,31700,31351,43.666667,1.283333
Montaigut-sur-Save,31530,31356,43.7,1.25
Ondes,31330,31403,43.783333,1.3
Pelleport,31480,31413,43.733333,1.133333
Puysségur,31480,31444,43.75,1.066667
Saint-Alban,31140,31467,43.7,1.416667
Saint-Cézert,31330,31473,43.783333,1.216667
Saint-Jory,31790,31490,43.733333,1.383333
Saint-Rustice,31620,31515,43.8,1.316667
Seilh,31840,31541,43.7,1.35
Thil,31530,31553,43.716667,1.166667
Toulouse,31000,31555,43.6,1.433333
Vacquiers,31340,31563,43.766667,1.483333
Vignaux,31480,31577,43.683333,1.066667
Villariès,31380,31579,43.716667,1.5
Villaudric,31620,31581,43.833333,1.433333
Villeneuve-lès-Bouloc,31620,31587,43.766667,1.416667
Bonrepos-sur-Aussonnelle,31470,31075,43.55,1.15
Bragayrac,31470,31087,43.483333,1.066667
Brax,31490,31088,43.616667,1.25
Cambernard,31470,31101,43.483333,1.2
Empeaux,31470,31166,43.533333,1.083333
Fonsorbes,31470,31187,43.533333,1.233333
Fontenilles,31470,31188,43.55,1.2
Frouzins,31270,31203,43.516667,1.316667
Labastidette,31600,31253,43.45,1.266667
Lamasquère,31600,31269,43.483333,1.266667
Le Fauga,31410,31181,43.4,1.283333
Léguevin,31490,31291,43.6,1.25
Lévignac,31530,31297,43,67
Mérenvielle,31530,31339,43.633333,1.166667
Muret,31600,31395,43.466667,1.35
Pibrac,31820,31417,43.616667,1.3
Plaisance-du-Touch,31830,31424,43.566667,1.3
Pradère-les-Bourguets,31530,31438,43.65,1.166667
Saiguède,31470,31466,43.533333,1.15
Saint-Clar-de-Rivière,31600,31475,43.466667,1.216667
Sainte-Foy-de-Peyrolières,31470,31481,43.5,1.15
Sainte-Livrade,31530,31496,43.65,1.1
Saint-Hilaire,31410,31486,43.416667,1.266667
Saint-Lys,31470,31499,43.516667,1.2
Saint-Thomas,31470,31518,43.516667,1.083333
Seysses,31600,31547,43.5,1.316667
Toulouse,31000,31555,43.6,1.433333
Tournefeuille,31170,31557,43.583333,1.35
Villeneuve-Tolosane,31270,31588,43.516667,1.333333
Aignes,31550,31002,43.316667,1.6
Auragne,31190,31024,43.383333,1.5
Auriac-sur-Vendinelle,31460,31026,43.516667,1.816667
Auribail,31190,31027,43.35,1.383333
Auterive,31190,31033,43.35,1.483333
Ayguesvives,31450,31004,43.433333,1.6
Bax,31310,31047,43.233333,1.266667
Baziège,31450,31048,43.45,1.616667
Beaumont-sur-Lèze,31870,31052,43.383333,1.366667
Beauteville,31290,31054,43.35,1.733333
Beauville,31460,31055,43.466667,1.766667
Belberaud,31450,31057,43.5,1.583333
Belbèze-de-Lauragais,31450,31058,43.433333,1.55
Bélesta-en-Lauragais,31540,31060,43.433333,1.816667
Bois-de-la-Pierre,31390,31071,43.35,1.15
Caignac,31560,31099,43.316667,1.7
Calmont,31560,31100,43.283333,1.633333
Cambiac,31460,31102,43.483333,1.783333
Canens,31310,31103,43.216667,1.333333
Capens,31410,31104,43.333333,1.25
Caragoudes,31460,31105,43.5,1.7
Caraman,31460,31106,43.533333,1.766667
Carbonne,31390,31107,43.3,1.233333
Castagnac,31310,31111,43.233333,1.35
Caujac,31190,31128,43.3,1.466667
Cessales,31290,31137,43.45,1.733333
Cintegabelle,31550,31145,43.316667,1.533333
Corronsac,31450,31151,43.466667,1.5
Cugnaux,31270,31157,43.533333,1.366667
Deyme,31450,31161,43.483333,1.533333
Donneville,31450,31162,43.466667,1.55
Eaunes,31600,31165,43.416667,1.35
Escalquens,31750,31169,43.516667,1.566667
Espanès,31450,31171,43.45,1.483333
Esperce,31190,31173,43.3,1.4
Falga,31540,31180,43.483333,1.866667
Folcarde,31290,31185,43.4,1.8
Fourquevaux,31450,31192,43.5,1.616667
Francarville,31460,31194,43.6,1.75
Gaillac-Toulza,31550,31206,43.25,1.466667
Gardouch,31290,31210,43.383333,1.683333
Gensac-sur-Garonne,31310,31219,43.216667,1.133333
Gibel,31560,31220,43.3,1.666667
Goutevernisse,31310,31225,43.216667,1.183333
Gouzens,31310,31226,43.183333,1.183333
Grépiac,31190,31233,43.4,1.433333
Issus,31450,31240,43.416667,1.5
Juzes,31540,31243,43.45,1.8
Labarthe-sur-Lèze,31860,31248,43.45,1.4
Labastide-Beauvoir,31450,31249,43.483333,1.666667
Labruyère-Dorsa,31190,31256,43.4,1.483333
Lacaugne,31390,31258,43.283333,1.266667
Lagarde,31290,31262,43.341667,1.716667
Lagardelle-sur-Lèze,31870,31263,43.416667,1.383333
Lagrâce-Dieu,31190,31264,43.333333,1.4
Lahitère,31310,31267,43.133333,1.2
La Salvetat-Lauragais,31460,31527,43.533333,1.8
Latour,31310,31279,43.2,1.283333
Latrape,31310,31280,43.25,1.266667
Lavelanet-de-Comminges,31220,31286,43.25,1.116667
Le Cabanial,31460,31097,43.516667,1.866667
Le Faget,31460,31179,43.566667,1.833333
Longages,31410,31303,43.366667,1.25
Loubens-Lauragais,31460,31304,43.583333,1.783333
Lux,31290,31310,43.433333,1.783333
Mailholas,31310,31312,43.25,1.266667
Marliac,31550,31319,43.233333,1.466667
Marquefave,31390,31320,43.316667,1.233333
Mascarville,31460,31325,43.55,1.75
Massabrac,31310,31326,43.233333,1.35
Mauremont,31290,31328,43.45,1.683333
Maurens,31540,31329,43.466667,1.791667
Mauressac,31190,31330,43.316667,1.433333
Maureville,31460,31331,43.516667,1.7
Mauvaisin,31190,31332,43.35,1.55
Mauzac,31410,31334,43.383333,1.266667
Miremont,31190,31345,43.366667,1.416667
Monestrol,31560,31354,43.333333,1.666667
Montaut,31410,31361,43.35,1.266667
Montbrun-Bocage,31310,31365,43.133333,1.266667
Montbrun-Lauragais,31450,31366,43.45,1.533333
Montclar-Lauragais,31290,31368,43.366667,1.716667
Montégut-Lauragais,31540,31371,43.483333,1.933333
Montesquieu-Lauragais,31450,31374,43.416667,1.633333
Montesquieu-Volvestre,31310,31375,43.216667,1.233333
Montgaillard-Lauragais,31290,31377,43.433333,1.7
Montgazin,31410,31379,43.3,1.283333
Montgeard,31560,31380,43.333333,1.616667
Montgiscard,31450,31381,43.45,1.583333
Mourvilles-Basses,31460,31392,43.483333,1.7
Mourvilles-Hautes,31540,31393,43.416667,1.816667
Nailloux,31560,31396,43.366667,1.633333
Noé,31410,31399,43.35,1.266667
Nogaret,31540,31400,43.5,1.933333
Noueilles,31450,31401,43.416667,1.533333
Odars,31450,31402,43.516667,1.6
Pinsaguel,31120,31420,43.516667,1.383333
Pompertuzat,31450,31429,43.5,1.516667
Portet-sur-Garonne,31120,31433,43.516667,1.416667
Pouze,31450,31437,43.433333,1.533333
Prunet,31460,31441,43.566667,1.733333
Puydaniel,31190,31442,43.333333,1.433333
Renneville,31290,31450,43.383333,1.716667
Revel,31250,31451,43.466667,2
Rieumajou,31290,31453,43.416667,1.783333
Rieux,31310,31455,43.25,1.2
Roques,31120,31458,43.508333,1.375
Roquettes,31120,31460,43.5,1.35
Roumens,31540,31463,43.466667,1.933333
Saint-Christaud,31310,31474,43.183333,1.133333
Saint-Félix-Lauragais,31540,31478,43.45,1.9
Saint-Germier,31290,31485,43.475,1.733333
Saint-Julia,31540,31491,43.483333,1.9
Saint-Julien,31220,31492,43.233333,1.166667
Saint-Léon,31560,31495,43.4,1.566667
Saint-Sulpice-sur-Lèze,31410,31517,43.333333,1.333333
Salles-sur-Garonne,31390,31525,43.266667,1.183333
Saubens,31600,31533,43.483333,1.333333
Saussens,31460,31534,43.583333,1.716667
Ségreville,31460,31540,43.5,1.733333
Seyre,31560,31546,43.366667,1.666667
Toutens,31460,31558,43.483333,1.75
Trébons-sur-la-Grasse,31290,31560,43.45,1.733333
Vallègue,31290,31566,43.416667,1.75
Vaudreuille,31250,31569,43.416667,1.983333
Vaux,31540,31570,43.45,1.833333
Vendine,31460,31571,43.583333,1.766667
Venerque,31810,31572,43.433333,1.45
Vieillevigne,31290,31576,43.4,1.65
Villefranche-de-Lauragais,31290,31582,43.4,1.733333
Villenouvelle,31290,31589,43.433333,1.65
Agassac,31230,31001,43.366667,0.883333
Alan,31420,31005,43.216667,0.95
Ambax,31230,31007,43.366667,0.933333
Anan,31230,31008,43.35,0.833333
Antichan-de-Frontignes,31510,31009,42.966667,0.666667
Antignac,31110,31010,42.833333,0.6
Arbas,31160,31011,43,0.9
Arbon,31160,31012,43,0.75
Ardiège,31210,31013,43.066667,0.65
Arguenos,31160,31014,42.966667,0.716667
Argut-Dessous,31440,31015,42.883333,0.716667
Arlos,31440,31017,42.9,0.7
Arnaud-Guilhem,31360,31018,43.133333,0.9
Artigue,31110,31019,42.833333,0.616667
Aspet,31160,31020,43.016667,0.8
Aspret-Sarrat,31800,31021,43.066667,0.716667
Aulon,31420,31023,43.183333,0.833333
Aurignac,31420,31028,43.216667,0.883333
Ausseing,31260,31030,43.15,1.016667
Ausson,31210,31031,43.083333,0.6
Auzas,31360,31034,43.166667,0.883333
Bachas,31420,31039,43.25,0.933333
Bachos,31440,31040,42.883333,0.616667
Bagiry,31510,31041,42.983333,0.633333
Bagnères-de-Luchon,31110,31042,42.783333,0.6
Balesta,31580,31043,43.2,0.566667
Barbazan,31510,31045,43.033333,0.633333
Baren,31440,31046,42.866667,0.616667
Beauchalot,31360,31050,43.1,0.866667
Beaufort,31370,31051,43.466667,1.116667
Belbèze-en-Comminges,31260,31059,43.133333,1.016667
Benque,31420,31063,43.266667,0.916667
Bérat,31370,31065,43.383333,1.183333
Bezins-Garraux,31440,31067,42.933333,0.7
Billière,31110,31068,42.816667,0.533333
Binos,31440,31590,42.9,0.616667
Blajan,31350,31070,43.266667,0.65
Boissède,31230,31072,43.4,0.816667
Bordes-de-Rivière,31210,31076,43.1,0.633333
Boudrac,31580,31078,43.2,0.55
Bourg-d'Oueil,31110,31081,42.866667,0.5
Boussan,31420,31083,43.233333,0.9
Boussens,31360,31084,43.183333,0.966667
Boutx,31440,31085,42.916667,0.716667
Bouzin,31420,31086,43.183333,0.883333
Burgalays,31440,31092,42.883333,0.633333
Cabanac-Cazaux,31160,31095,43.033333,0.75
Cardeilhac,31350,31108,43.2,0.683333
Cassagnabère-Tournas,31420,31109,43.233333,0.8
Cassagne,31260,31110,43.116667,0.983333
Castagnède,31260,31112,43.05,0.966667
